,Player ID,Name,Last_Name,Team,Position,Cost_Today,GW Points,Minutes,KO_time,Goals,Assists,Clean Sheets,Goals Conceded,Penalties Saved,Penalties Missed,YC,RC,Saves,Total Bonus Points,Total BPS,Influence,Creativity,Threat,ICT Index,xG,xA,xGi,xGc,Transfers In GW,Transfers Out GW,Gameweek,Opponent,Difficulty
1847,323,Ryan,Gravenberch,Liverpool,MID,50,2,90,2024-08-25T15:30:00Z,0,0,1,0,0,0,1,0,0,0,16,11.2,7.2,0.0,1.8,0.00,0.05,0.05,0.36,10755,2987,2,BRE (H),2
1852,324,Curtis,Jones,Liverpool,MID,55,0,0,2024-08-25T15:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,401,2350,2,BRE (H),2
1857,325,Caoimhin,Kelleher,Liverpool,GK,45,0,0,2024-08-25T15:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,577,3844,2,BRE (H),2
1862,326,Ibrahima,Konaté,Liverpool,DEF,50,7,90,2024-08-25T15:30:00Z,0,0,1,0,0,0,0,0,0,1,31,26.0,2.9,21.0,5.0,0.19,0.02,0.21,0.36,19413,25832,2,BRE (H),2
1867,327,Luis,Luis Díaz,Liverpool,MID,75,14,71,2024-08-25T15:30:00Z,1,1,1,0,0,0,0,0,0,3,51,68.6,48.7,44.0,16.1,0.87,0.17,1.04,0.36,34770,93724,2,BRE (H),2
1872,328,Mohamed,M.Salah,Liverpool,MID,125,10,82,2024-08-25T15:30:00Z,1,0,1,0,0,0,0,0,0,2,34,38.8,6.2,52.0,9.7,0.50,0.25,0.75,0.36,262302,64190,2,BRE (H),2
1877,329,Alexis,Mac Allister,Liverpool,MID,65,3,90,2024-08-25T15:30:00Z,0,0,1,0,0,0,0,0,0,0,13,12.2,26.1,8.0,4.6,0.00,0.11,0.11,0.36,16312,33533,2,BRE (H),2
1882,330,James,McConnell,Liverpool,MID,45,0,0,2024-08-25T15:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,241,517,2,BRE (H),2
1887,331,Tyler,Morton,Liverpool,MID,45,0,0,2024-08-25T15:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,352,599,2,BRE (H),2
1892,332,Nathaniel,N.Phillips,Liverpool,DEF,40,0,0,2024-08-25T15:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,1154,2066,2,BRE (H),2
1897,333,Jarell,Quansah,Liverpool,DEF,44,0,0,2024-08-25T15:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,13922,179875,2,BRE (H),2
1902,334,Rhys,R.Williams,Liverpool,DEF,40,0,0,2024-08-25T15:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,828,3381,2,BRE (H),2
1907,335,Andrew,Robertson,Liverpool,DEF,60,6,90,2024-08-25T15:30:00Z,0,0,1,0,0,0,0,0,0,0,29,22.0,47.1,52.0,12.1,0.30,0.19,0.49,0.36,45348,27872,2,BRE (H),2
1912,336,Dominik,Szoboszlai,Liverpool,MID,65,2,90,2024-08-25T15:30:00Z,0,0,1,0,0,0,1,0,0,0,9,15.6,31.4,13.0,6.0,0.06,0.41,0.47,0.36,61722,20702,2,BRE (H),2
1917,337,Konstantinos,Tsimikas,Liverpool,DEF,49,0,0,2024-08-25T15:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,1306,11570,2,BRE (H),2
1922,339,Virgil,Virgil,Liverpool,DEF,60,7,90,2024-08-25T15:30:00Z,0,0,1,0,0,0,0,0,0,1,31,20.0,1.1,17.0,3.8,0.02,0.01,0.03,0.36,61004,46514,2,BRE (H),2
1931,340,Manuel,Akanji,Man City,DEF,55,2,90,2024-08-24T14:00:00Z,0,0,0,1,0,0,0,0,0,0,13,23.4,28.8,2.0,5.4,0.00,0.16,0.16,0.29,100054,22682,2,IPS (H),2
1936,341,Nathan,Aké,Man City,DEF,55,0,0,2024-08-24T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,8017,39057,2,IPS (H),2
1941,342,Bernardo,Bernardo,Man City,MID,66,2,90,2024-08-24T14:00:00Z,0,0,0,1,0,0,0,0,0,0,9,1.6,12.5,15.0,2.9,0.11,0.07,0.18,0.29,252419,39373,2,IPS (H),2
1946,343,Oscar,Bobb,Man City,MID,49,0,0,2024-08-24T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,329,13724,2,IPS (H),2
1951,344,Scott,Carson,Man City,GK,40,0,0,2024-08-24T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,1270,1310,2,IPS (H),2
1956,345,Kevin,De Bruyne,Man City,MID,95,12,89,2024-08-24T14:00:00Z,1,1,0,1,0,0,0,0,0,2,48,61.4,71.8,17.0,15.0,0.81,0.65,1.46,0.29,99862,52478,2,IPS (H),2
1961,346,Jérémy,Doku,Man City,MID,65,2,70,2024-08-24T14:00:00Z,0,0,0,1,0,0,0,0,0,0,14,10.4,26.6,6.0,4.3,0.00,0.44,0.44,0.29,174178,34467,2,IPS (H),2
1966,347,Ederson,Ederson M.,Man City,GK,55,2,90,2024-08-24T14:00:00Z,0,0,0,1,0,0,0,0,0,0,3,3.8,0.0,0.0,0.4,0.00,0.00,0.00,0.29,105221,30267,2,IPS (H),2
1971,348,Phil,Foden,Man City,MID,95,0,0,2024-08-24T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,92072,169574,2,IPS (H),2
1976,349,Jack,Grealish,Man City,MID,65,0,19,2024-08-24T14:00:00Z,0,0,0,0,0,0,1,0,0,0,0,1.2,2.4,9.0,1.3,0.10,0.01,0.11,0.00,1391,2744,2,IPS (H),2
1981,350,Joško,Gvardiol,Man City,DEF,60,2,90,2024-08-24T14:00:00Z,0,0,0,1,0,0,0,0,0,0,14,15.4,7.8,2.0,2.5,0.00,0.04,0.04,0.29,260981,69908,2,IPS (H),2
1986,351,Erling,Haaland,Man City,FWD,150,17,89,2024-08-24T14:00:00Z,3,0,0,1,0,0,0,0,0,3,80,97.2,3.3,83.0,18.4,1.79,0.04,1.83,0.29,275319,52604,2,IPS (H),2
1991,352,Julián,J.Alvarez,Man City,FWD,70,0,0,2024-08-24T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0,20024,2,IPS (H),2
1996,353,João,João Cancelo,Man City,DEF,54,0,0,2024-08-24T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,3024,20124,2,IPS (H),2
2001,354,Mateo,Kovačić,Man City,MID,55,1,49,2024-08-24T14:00:00Z,0,0,0,1,0,0,0,0,0,0,18,11.6,25.8,0.0,3.7,0.00,0.06,0.06,0.29,162586,12829,2,IPS (H),2
2006,355,Rico,Lewis,Man City,DEF,45,2,90,2024-08-24T14:00:00Z,0,0,0,1,0,0,0,0,0,0,9,7.0,8.8,24.0,4.0,0.53,0.06,0.59,0.29,144875,15635,2,IPS (H),2
2011,356,Matheus Luiz,Matheus N.,Man City,MID,50,1,1,2024-08-24T14:00:00Z,0,0,0,0,0,0,0,0,0,0,3,0.2,0.6,0.0,0.1,0.00,0.00,0.00,0.00,385,778,2,IPS (H),2
2016,357,James,McAtee,Man City,MID,50,1,1,2024-08-24T14:00:00Z,0,0,0,0,0,0,0,0,0,0,3,0.2,1.0,2.0,0.3,0.00,0.02,0.02,0.00,300,1834,2,IPS (H),2
2021,358,Stefan,Ortega Moreno,Man City,GK,55,0,0,2024-08-24T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,476,11429,2,IPS (H),2
2026,360,Rodrigo 'Rodri',Rodrigo,Man City,MID,64,0,0,2024-08-24T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,1307,208137,2,IPS (H),2
2031,361,Rúben,Rúben,Man City,DEF,55,1,90,2024-08-24T14:00:00Z,0,0,0,1,0,0,1,0,0,0,8,19.2,8.5,0.0,2.8,0.00,0.05,0.05,0.29,79811,20495,2,IPS (H),2
2036,362,John,Stones,Man City,DEF,55,1,40,2024-08-24T14:00:00Z,0,0,0,0,0,0,0,0,0,0,6,6.0,5.4,2.0,1.3,0.00,0.01,0.01,0.00,6368,29115,2,IPS (H),2
2041,363,Kyle,Walker,Man City,DEF,55,0,0,2024-08-24T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,24633,124903,2,IPS (H),2
2046,571,Sávio 'Savinho',Sávio,Man City,MID,65,9,70,2024-08-24T14:00:00Z,0,2,0,1,0,0,0,0,0,1,36,29.2,33.8,14.0,7.7,0.00,0.20,0.20,0.29,10580,14071,2,IPS (H),2
2051,607,Nico,O’Reilly,Man City,MID,50,0,0,2024-08-24T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,95,164,2,IPS (H),2
2055,625,Ilkay,Gündogan,Man City,MID,65,1,19,2024-08-24T14:00:00Z,0,0,0,0,0,0,0,0,0,0,2,0.0,4.1,4.0,0.8,0.00,0.05,0.05,0.00,6488,609,2,IPS (H),2
2059,626,Issa,Kaboré,Man City,DEF,45,0,0,2024-08-24T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0,0,2,IPS (H),2
2064,364,Amad,Amad,Man Utd,MID,50,6,89,2024-08-24T11:30:00Z,1,0,0,1,0,0,1,0,0,0,19,34.8,18.4,23.0,7.6,0.33,0.11,0.44,1.50,28221,37329,2,BHA (A),2
2069,365,Antony Matheus,Antony,Man Utd,MID,59,1,1,2024-08-24T11:30:00Z,0,0,0,1,0,0,0,0,0,0,3,3.0,10.3,2.0,1.5,0.00,0.05,0.05,0.60,1653,6238,2,BHA (A),2
2074,366,Bruno,B.Fernandes,Man Utd,MID,85,2,78,2024-08-24T11:30:00Z,0,0,0,1,0,0,0,0,0,0,15,10.4,37.7,11.0,5.9,0.07,0.73,0.80,1.50,57914,144064,2,BHA (A),2
2079,367,Altay,Bayindir,Man Utd,GK,45,0,0,2024-08-24T11:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,175,1374,2,BHA (A),2
2084,368,Carlos Henrique,Casemiro,Man Utd,MID,50,2,90,2024-08-24T11:30:00Z,0,0,0,2,0,0,0,0,0,0,13,12.6,4.7,16.0,3.3,0.10,0.02,0.12,2.09,17943,7832,2,BHA (A),2
2089,369,Diogo,Dalot,Man Utd,DEF,50,1,90,2024-08-24T11:30:00Z,0,0,0,2,0,0,0,0,0,0,19,20.4,18.8,1.0,4.0,0.02,0.05,0.07,2.09,101648,43708,2,BHA (A),2
2094,370,Christian,Eriksen,Man Utd,MID,55,0,0,2024-08-24T11:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,1077,4291,2,BHA (A),2
2099,371,Jonny,Evans,Man Utd,DEF,45,0,0,2024-08-24T11:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,467,1727,2,BHA (A),2
2104,372,Alejandro,Garnacho,Man Utd,MID,65,1,25,2024-08-24T11:30:00Z,0,0,0,1,0,0,0,0,0,0,0,3.4,11.4,16.0,3.1,0.71,0.06,0.77,0.76,95475,137053,2,BHA (A),2
2109,373,Hannibal,Hannibal,Man Utd,MID,45,0,0,2024-08-24T11:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,764,1797,2,BHA (A),2
2114,374,Tom,Heaton,Man Utd,GK,40,0,0,2024-08-24T11:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,1180,1164,2,BHA (A),2
2119,375,Rasmus,Højlund,Man Utd,FWD,70,0,0,2024-08-24T11:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,534,21180,2,BHA (A),2
2124,376,Victor,Lindelof,Man Utd,DEF,45,0,0,2024-08-24T11:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,219,4541,2,BHA (A),2
2129,377,Harry,Maguire,Man Utd,DEF,50,2,78,2024-08-24T11:30:00Z,0,0,0,1,0,0,0,0,0,0,12,15.4,12.0,4.0,3.1,0.04,0.00,0.04,1.50,11444,4142,2,BHA (A),2
2134,378,Kobbie,Mainoo,Man Utd,MID,55,1,90,2024-08-24T11:30:00Z,0,0,0,2,0,0,1,0,0,0,18,14.4,1.3,4.0,2.0,0.00,0.01,0.01,2.09,39563,54609,2,BHA (A),2
2139,379,Tyrell,Malacia,Man Utd,DEF,45,0,0,2024-08-24T11:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,41,445,2,BHA (A),2
2144,380,Lisandro,Martinez,Man Utd,DEF,45,1,90,2024-08-24T11:30:00Z,0,0,0,2,0,0,0,0,0,0,8,10.2,4.3,0.0,1.5,0.00,0.19,0.19,2.09,85495,22270,2,BHA (A),2
2149,381,Scott,McTominay,Man Utd,MID,50,1,11,2024-08-24T11:30:00Z,0,0,0,1,0,0,0,0,0,0,1,2.6,0.2,5.0,0.8,0.07,0.00,0.07,0.60,2645,14230,2,BHA (A),2
2154,382,Mason,Mount,Man Utd,MID,65,1,45,2024-08-24T11:30:00Z,0,0,0,1,0,0,0,0,0,0,3,2.8,0.9,17.0,2.1,0.09,0.00,0.09,0.81,1642,3539,2,BHA (A),2
2159,383,André,Onana,Man Utd,GK,50,1,90,2024-08-24T11:30:00Z,0,0,0,2,0,0,0,0,2,0,14,25.4,0.0,0.0,2.5,0.00,0.00,0.00,2.09,39700,32449,2,BHA (A),2
2164,384,Facundo,Pellistri,Man Utd,MID,50,0,0,2024-08-24T11:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,61,716,2,BHA (A),2
2169,385,Marcus,Rashford,Man Utd,MID,70,2,64,2024-08-24T11:30:00Z,0,0,0,1,0,0,0,0,0,0,4,0.0,7.3,4.0,1.1,0.00,0.01,0.01,1.33,21693,55677,2,BHA (A),2
2174,387,Luke,Shaw,Man Utd,DEF,49,0,0,2024-08-24T11:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,120,30122,2,BHA (A),2
2179,389,Joshua,Zirkzee,Man Utd,FWD,71,1,45,2024-08-24T11:30:00Z,0,0,0,1,0,0,0,0,0,0,5,11.4,11.0,4.0,2.6,0.00,0.03,0.03,1.28,232248,25649,2,BHA (A),2
2184,572,Leny,Yoro,Man Utd,DEF,44,0,0,2024-08-24T11:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,168,6955,2,BHA (A),2
2189,593,Matthijs,De Ligt,Man Utd,DEF,50,1,11,2024-08-24T11:30:00Z,0,0,0,1,0,0,0,0,0,0,1,9.6,0.2,0.0,1.0,0.00,0.00,0.00,0.60,30305,54258,2,BHA (A),2
2194,594,Noussair,Mazraoui,Man Utd,DEF,45,4,90,2024-08-24T11:30:00Z,0,1,0,2,0,0,0,0,0,0,12,24.2,21.8,6.0,5.2,0.00,0.02,0.02,2.09,488859,28034,2,BHA (A),2
2199,613,Toby,Collyer,Man Utd,MID,45,0,0,2024-08-24T11:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,470,118,2,BHA (A),2
2209,390,Alex,A.Murphy,Newcastle,DEF,40,0,0,2024-08-25T13:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,7943,8312,2,BOU (A),2
2214,391,Miguel,Almirón,Newcastle,MID,59,1,1,2024-08-25T13:00:00Z,0,0,0,0,0,0,0,0,0,0,3,0.4,0.3,0.0,0.1,0.00,0.00,0.00,0.08,5640,25479,2,BOU (A),2
2219,392,Harvey,Barnes,Newcastle,MID,65,5,32,2024-08-25T13:00:00Z,0,1,0,0,0,0,0,0,0,1,21,21.6,30.3,10.0,6.2,0.17,0.31,0.48,1.07,1528,9029,2,BOU (A),2
2224,393,Sven,Botman,Newcastle,DEF,45,0,0,2024-08-25T13:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,92,421,2,BOU (A),2
2229,394,Bruno,Bruno G.,Newcastle,MID,65,2,90,2024-08-25T13:00:00Z,0,0,0,1,0,0,0,0,0,0,17,22.6,26.9,11.0,6.1,0.10,0.23,0.33,2.23,15376,33381,2,BOU (A),2
2234,395,Dan,Burn,Newcastle,DEF,45,1,90,2024-08-25T13:00:00Z,0,0,0,1,0,0,1,0,0,0,3,24.2,1.3,27.0,5.3,0.28,0.01,0.29,2.23,110885,50753,2,BOU (A),2
2239,396,Martin,Dúbravka,Newcastle,GK,44,0,0,2024-08-25T13:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,1867,24221,2,BOU (A),2
2244,398,Anthony,Gordon,Newcastle,MID,75,10,88,2024-08-25T13:00:00Z,1,0,0,1,0,0,0,0,0,3,38,45.8,59.8,40.0,14.6,0.65,0.38,1.03,2.15,40305,219727,2,BOU (A),2
2249,399,Lewis,Hall,Newcastle,DEF,45,1,21,2024-08-25T13:00:00Z,0,0,0,0,0,0,0,0,0,0,6,17.2,15.3,2.0,3.5,0.00,0.10,0.10,0.42,40839,20342,2,BOU (A),2
2254,400,Isaac,Hayden,Newcastle,MID,45,0,0,2024-08-25T13:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,544,767,2,BOU (A),2
2259,401,Alexander,Isak,Newcastle,FWD,85,2,90,2024-08-25T13:00:00Z,0,0,0,1,0,0,0,0,0,0,8,6.6,11.6,49.0,6.7,0.26,0.03,0.29,2.23,163637,186132,2,BOU (A),2
2264,402,Jacob,J.Murphy,Newcastle,MID,55,1,57,2024-08-25T13:00:00Z,0,0,0,1,0,0,0,0,0,0,3,3.0,12.8,0.0,1.6,0.00,0.01,0.01,1.16,6437,21408,2,BOU (A),2
2269,403,Joelinton Cássio,Joelinton,Newcastle,MID,60,1,90,2024-08-25T13:00:00Z,0,0,0,1,0,0,1,0,0,0,5,14.8,16.5,17.0,4.8,0.07,0.03,0.10,2.23,169544,18464,2,BOU (A),2
2274,404,Lloyd,Kelly,Newcastle,DEF,45,2,68,2024-08-25T13:00:00Z,0,0,0,1,0,0,0,0,0,0,6,10.0,1.3,0.0,1.1,0.00,0.01,0.01,1.81,272,1574,2,BOU (A),2
2279,405,Emil,Krafth,Newcastle,DEF,45,2,90,2024-08-25T13:00:00Z,0,0,0,1,0,0,0,0,0,0,9,9.0,10.8,0.0,2.0,0.00,0.03,0.03,2.23,3986,912,2,BOU (A),2
2284,406,Garang,Kuol,Newcastle,MID,45,0,0,2024-08-25T13:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,275,498,2,BOU (A),2
2289,407,Jamaal,Lascelles,Newcastle,DEF,45,0,0,2024-08-25T13:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,25,93,2,BOU (A),2
2294,408,Jamal,Lewis,Newcastle,DEF,40,0,0,2024-08-25T13:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,3290,4304,2,BOU (A),2
2299,409,Tino,Livramento,Newcastle,DEF,45,1,57,2024-08-25T13:00:00Z,0,0,0,1,0,0,0,0,0,0,5,9.8,2.3,0.0,1.2,0.00,0.01,0.01,1.16,110019,13837,2,BOU (A),2
2304,410,Sean,Longstaff,Newcastle,MID,50,2,69,2024-08-25T13:00:00Z,0,0,0,1,0,0,0,0,0,0,17,3.8,12.7,2.0,1.9,0.00,0.01,0.01,1.81,5548,8937,2,BOU (A),2
2309,411,Lewis,Miley,Newcastle,MID,50,0,0,2024-08-25T13:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,20,59,2,BOU (A),2
2314,412,Odysseas,Odysseas,Newcastle,GK,45,0,0,2024-08-25T13:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,99,1566,2,BOU (A),2
2319,413,Nick,Pope,Newcastle,GK,50,3,90,2024-08-25T13:00:00Z,0,0,0,1,0,0,0,0,3,0,14,25.6,0.0,0.0,2.6,0.00,0.00,0.00,2.23,181570,30113,2,BOU (A),2
2324,414,John,Ruddy,Newcastle,GK,40,0,0,2024-08-25T13:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,1317,1236,2,BOU (A),2
2329,415,Fabian,Schär,Newcastle,DEF,54,0,0,2024-08-25T13:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,306,75474,2,BOU (A),2
2334,416,Matt,Targett,Newcastle,DEF,40,0,0,2024-08-25T13:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,3861,4917,2,BOU (A),2
2339,417,Sandro,Tonali,Newcastle,MID,55,0,0,2024-08-25T13:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,299,553,2,BOU (A),2
2344,418,Kieran,Trippier,Newcastle,DEF,59,1,32,2024-08-25T13:00:00Z,0,0,0,0,0,0,0,0,0,0,4,7.2,4.9,0.0,1.2,0.00,0.02,0.02,1.07,15134,282289,2,BOU (A),2
2349,419,Joe,White,Newcastle,MID,45,0,0,2024-08-25T13:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,4716,5210,2,BOU (A),2
2354,420,Joe,Willock,Newcastle,MID,50,1,20,2024-08-25T13:00:00Z,0,0,0,0,0,0,0,0,0,0,4,1.4,2.3,9.0,1.3,0.08,0.01,0.09,0.42,953,2823,2,BOU (A),2
2359,421,Callum,Wilson,Newcastle,FWD,70,0,0,2024-08-25T13:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,114,3114,2,BOU (A),2
2364,574,Miodrag,Pivas,Newcastle,DEF,40,0,0,2024-08-25T13:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,600,1337,2,BOU (A),2
2369,590,William,Osula,Newcastle,FWD,50,0,0,2024-08-25T13:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,1164,2044,2,BOU (A),2
2374,26,Álex,Alex Moreno,Nottingham Forest,DEF,45,0,0,2024-08-24T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,4358,12017,2,SOU (A),2
2379,422,Ola,Aina,Nottingham Forest,DEF,45,9,90,2024-08-24T14:00:00Z,0,0,1,0,0,0,0,0,0,3,37,20.4,13.5,2.0,3.6,0.00,0.09,0.09,0.14,986,24841,2,SOU (A),2
2384,423,Elliot,Anderson,Nottingham Forest,MID,50,3,74,2024-08-24T14:00:00Z,0,0,1,0,0,0,0,0,0,0,17,16.8,12.7,11.0,4.1,0.05,0.03,0.08,0.14,695,1652,2,SOU (A),2
2389,424,Taiwo,Awoniyi,Nottingham Forest,FWD,60,1,15,2024-08-24T14:00:00Z,0,0,0,0,0,0,0,0,0,0,4,4.4,1.5,2.0,0.8,0.00,0.00,0.00,0.00,5508,20768,2,SOU (A),2
2394,425,Willy,Boly,Nottingham Forest,DEF,45,1,1,2024-08-24T14:00:00Z,0,0,0,0,0,0,0,0,0,0,3,0.0,0.1,0.0,0.0,0.00,0.00,0.00,0.00,2978,2164,2,SOU (A),2
2399,426,Josh,Bowler,Nottingham Forest,MID,45,0,0,2024-08-24T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,437,809,2,SOU (A),2
2404,427,Carlos Miguel,C.Miguel,Nottingham Forest,GK,44,0,0,2024-08-24T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,528,7164,2,SOU (A),2
2409,428,Eric,Da Silva Moreira,Nottingham Forest,MID,45,0,0,2024-08-24T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,396,732,2,SOU (A),2
2414,429,Danilo,Danilo,Nottingham Forest,MID,49,0,0,2024-08-24T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,127,2592,2,SOU (A),2
2419,430,Emmanuel,Dennis,Nottingham Forest,FWD,50,0,0,2024-08-24T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,1782,3976,2,SOU (A),2
2424,431,Nicolás,Dominguez,Nottingham Forest,MID,50,0,15,2024-08-24T14:00:00Z,0,0,0,0,0,0,1,0,0,0,-3,4.6,10.2,1.0,1.6,0.12,0.00,0.12,0.00,96,470,2,SOU (A),2
2429,432,Anthony,Elanga,Nottingham Forest,MID,55,3,90,2024-08-24T14:00:00Z,0,0,1,0,0,0,0,0,0,0,11,17.0,40.7,29.0,8.7,0.22,0.24,0.46,0.14,1884,54774,2,SOU (A),2
2434,433,Morgan,Gibbs-White,Nottingham Forest,MID,65,10,90,2024-08-24T14:00:00Z,1,0,1,0,0,0,0,0,0,2,35,48.8,34.2,55.0,13.8,0.47,0.02,0.49,0.14,14421,46689,2,SOU (A),2
2439,434,Callum,Hudson-Odoi,Nottingham Forest,MID,55,3,90,2024-08-24T14:00:00Z,0,0,1,0,0,0,0,0,0,0,24,21.0,53.9,21.0,9.6,0.04,0.34,0.38,0.14,20746,25190,2,SOU (A),2
2444,435,Alex,Mighten,Nottingham Forest,MID,45,0,0,2024-08-24T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,302,539,2,SOU (A),2
